"ER338442","MSTD","MST","ERVL-MaLR","chr8",56406065,56406437
"ER338443","MLT1E3","MLT1","ERVL-MaLR","chr8",56410176,56410728
"ER338444","LTR33","HERVL33","ERVL","chr8",56414303,56414451
"ER338445","LTR33","HERVL33","ERVL","chr8",56414506,56414666
"ER338446","LTR7","HERVH","ERV1","chr8",56439026,56439435
"ER338447","MSTB","MST","ERVL-MaLR","chr8",56463284,56463698
"ER338448","MSTB","MST","ERVL-MaLR","chr8",56463699,56464587
"ER338449","LTR39","HERV39","ERV1","chr8",56464589,56465072
"ER338450","MSTB","MST","ERVL-MaLR","chr8",56465074,56465252
"ER338451","MSTB","MST","ERVL-MaLR","chr8",56465253,56465682
"ER338452","MLT1A1","MLT1","ERVL-MaLR","chr8",56468123,56468451
"ER338453","MLT1A1","MLT1","ERVL-MaLR","chr8",56468612,56468656
"ER338454","MSTA","MST","ERVL-MaLR","chr8",56479321,56479675
"ER338455","MLT1C","MLT1","ERVL-MaLR","chr8",56486208,56486657
"ER338456","MSTB","MST","ERVL-MaLR","chr8",56488918,56489306
"ER338457","ERV24B","ERV24B","ERV1","chr8",56491011,56491073
"ER338458","MER21C","MER21","ERVL","chr8",56524794,56525005
"ER338459","MER21C","MER21","ERVL","chr8",56525301,56525322
"ER338460","MER4CL34","MER4CL34","ERV1","chr8",56525323,56525690
"ER338461","MER4CL34","MER4CL34","ERV1","chr8",56525684,56525803
"ER338462","MER21C","MER21","ERVL","chr8",56525831,56526179
"ER338463","THE1D","THE1","ERVL-MaLR","chr8",56526451,56526801
"ER369263","LTR16B","HERV16","ERVL","chr9",34770528,34770579
"ER369264","MER110A","MER110","ERV1","chr9",34783340,34783412
"ER369265","MER110A","MER110","ERV1","chr9",34783416,34783663
"ER369266","MLT1A1","MLT1","ERVL-MaLR","chr9",34785021,34785433
"ER369267","MLT1D","MLT1","ERVL-MaLR","chr9",34785552,34785630
"ER369268","LTR60B","LTR60B","ERV1","chr9",34788687,34789422
"ER369269","MER65A","MER65","ERV1","chr9",34789706,34789841
"ER369270","MER65A","MER65","ERV1","chr9",34790147,34790479
"ER369271","LTR1A2","LTR1A2","ERV1","chr9",34797079,34797947
"ER369272","MLT1K","MLT1","ERVL-MaLR","chr9",34802153,34802382
"ER369273","MLT1K","MLT1","ERVL-MaLR","chr9",34803924,34804214
"ER369274","MLT1A1","MLT1","ERVL-MaLR","chr9",34808491,34808860
"ER369275","MSTD","MST","ERVL-MaLR","chr9",34811269,34811629
"ER369276","MLT1E1A","MLT1","ERVL-MaLR","chr9",34813341,34813892
"ER369277","LTR40c","HERVL40","ERVL","chr9",34814334,34814740
"ER369278","MLT1A0","MLT1","ERVL-MaLR","chr9",34816415,34816757
"ER369279","MLT2F","ERVL","ERVL","chr9",34821371,34821999
"ER369280","MLT1A1","MLT1","ERVL-MaLR","chr9",34842386,34842771
"ER369281","MLT1F2","MLT1","ERVL-MaLR","chr9",34843629,34843706
"ER369282","MLT1A0","MLT1","ERVL-MaLR","chr9",34861907,34862091
"ER369283","MLT1F2","MLT1","ERVL-MaLR","chr9",34865667,34866085
"ER369284","MSTD","MST","ERVL-MaLR","chr9",34900660,34900982
"ER369285","LTR101","LTR101","ERVL","chr9",34905176,34905264
"ER369286","MER4D","MER4","ERV1","chr9",34906131,34906475
"ER369287","LTR48","LTR48","ERV1","chr9",34906664,34906898
"ER369288","LTR48","LTR48","ERV1","chr9",34907126,34907236
"ER369289","LTR48B","LTR48","ERV1","chr9",34907255,34907513
"ER369290","MER110","MER110","ERV1","chr9",34913390,34913631
"ER369291","THE1C","THE1","ERVL-MaLR","chr9",34915803,34916177
"ER369292","MER34B","MER34","ERV1","chr9",34921194,34921505
"ER369293","MSTA","MST","ERVL-MaLR","chr9",34930880,34931085
"ER369294","MSTA","MST","ERVL-MaLR","chr9",34931582,34931828
"ER369295","LTR16B2","HERV16","ERVL","chr9",34939323,34939739
"ER369296","ERV3-16A3","ERV3-16A3","ERVL","chr9",34939764,34939908
"ER369297","LTR19B","LTR19","ERV1","chr9",34939924,34940473
"ER369298","ERV3-16A3","ERV3-16A3","ERVL","chr9",34940602,34941541
"ER369299","MLT1A0","MLT1","ERVL-MaLR","chr9",34941542,34941911
"ER369300","ERV3-16A3","ERV3-16A3","ERVL","chr9",34941912,34942052
"ER369301","ERV3-16A3","ERV3-16A3","ERVL","chr9",34942048,34942678
"ER369302","ERV3-16A3","ERV3-16A3","ERVL","chr9",34943013,34943674
"ER369303","ERV3-16A3","ERV3-16A3","ERVL","chr9",34943801,34944725
"ER369304","ERV3-16A3","ERV3-16A3","ERVL","chr9",34944968,34945183
"ER369305","LTR16B2","HERV16","ERVL","chr9",34945284,34945492
"ER369306","MSTD","MST","ERVL-MaLR","chr9",34945493,34945864
"ER369307","LTR16B2","HERV16","ERVL","chr9",34945865,34946126
"ER369308","MLT1K","MLT1","ERVL-MaLR","chr9",34946955,34947187
"ER369309","MLT1E1A","MLT1","ERVL-MaLR","chr9",34951065,34951248
"ER369310","MLT1D","MLT1","ERVL-MaLR","chr9",34951249,34951762
"ER369311","MLT1E1A","MLT1","ERVL-MaLR","chr9",34951763,34951890
"ER369312","LTR89","LTR89","ERVL?","chr9",34960415,34960786
"ER369313","LTR7","HERVH","ERV1","chr9",35003293,35003704
"ER369314","HERVH","HERVH","ERV1","chr9",35003707,35007733
"ER369315","HERVH","HERVH","ERV1","chr9",35007736,35008393
"ER369316","HERVH","HERVH","ERV1","chr9",35008395,35008606
"ER369317","HERVH","HERVH","ERV1","chr9",35008605,35008972
"ER369318","LTR7","HERVH","ERV1","chr9",35008973,35009333
"ER369319","MST","MST","ERVL-MaLR","chr9",35011976,35012290
"ER369320","MER4A","MER4","ERV1","chr9",35012292,35012618
"ER369321","MER4A","MER4","ERV1","chr9",35012948,35013307
"ER369322","MER4","MER4","ERV1","chr9",35013312,35013974
"ER369323","MER4","MER4","ERV1","chr9",35014269,35014436
"ER369324","MER4","MER4","ERV1","chr9",35014741,35015390
"ER369325","MER4","MER4","ERV1","chr9",35015699,35015836
"ER369326","MER4","MER4","ERV1","chr9",35016133,35016503
"ER369327","MER4","MER4","ERV1","chr9",35016796,35018442
"ER369328","MER4","MER4","ERV1","chr9",35019887,35020178
"ER369329","MER4","MER4","ERV1","chr9",35020480,35020722
"ER369330","LTR26","LOR1","ERV1","chr9",35020744,35020805
"ER369331","HERVH","HERVH","ERV1","chr9",35020808,35021462
"ER369332","HERVH","HERVH","ERV1","chr9",35021456,35021836
"ER369333","HERVH","HERVH","ERV1","chr9",35021837,35024184
"ER369334","HERVH","HERVH","ERV1","chr9",35024240,35024670
"ER369335","LTR7B","HERVH","ERV1","chr9",35024678,35025134
"ER369336","MER4","MER4","ERV1","chr9",35025135,35025629
"ER369337","HERV35I","HERV35","ERV1","chr9",35025664,35025722
"ER369338","MER83","MER83","ERV1","chr9",35026121,35026204
"ER369339","MER41A","MER41","ERV1","chr9",35026205,35026754
"ER369340","MER83","MER83","ERV1","chr9",35026755,35027086
"ER369341","MER4","MER4","ERV1","chr9",35027092,35027649
"ER369342","MER4A","MER4","ERV1","chr9",35027653,35028325
"ER369343","MSTB1","MST","ERVL-MaLR","chr9",35028330,35029305
"ER369344","MSTB1","MST","ERVL-MaLR","chr9",35029575,35029839
"ER369345","MSTB1","MST","ERVL-MaLR","chr9",35029932,35030297
"ER369346","MLT1A","MLT1","ERVL-MaLR","chr9",35036961,35037023
"ER369347","LTR10C","HERVI","ERV1","chr9",35040835,35041419
"ER369348","MLT1D","MLT1","ERVL-MaLR","chr9",35046533,35046609
"ER369349","MLT1D","MLT1","ERVL-MaLR","chr9",35046899,35047133
"ER369350","MLT1D","MLT1","ERVL-MaLR","chr9",35047732,35047820
"ER369351","MLT1D","MLT1","ERVL-MaLR","chr9",35048111,35048238
"ER369352","LTR7B","HERVH","ERV1","chr9",35120760,35121190
"ER369353","LTR24C","LTR24","ERV1","chr9",35121191,35121218
"ER369354","LTR8","HUERSP1","ERV1","chr9",35122655,35123335
"ER369355","LTR84b","LTR84","ERVL","chr9",35123789,35123905
"ER369356","MER4A1","MER4","ERV1","chr9",35126085,35126537
"ER369357","MER4","MER4","ERV1","chr9",35126538,35127009
"ER398690","LTR78B","LTR78","ERV1","chrX",30197982,30198122
"ER398691","LTR78B","LTR78","ERV1","chrX",30198144,30198292
"ER398692","LTR78B","LTR78","ERV1","chrX",30198618,30198931
"ER398693","MER4E","MER4","ERV1","chrX",30202172,30202940
"ER398694","MER4A","MER4","ERV1","chrX",30210227,30210898
"ER398695","LTR26","LOR1","ERV1","chrX",30214132,30214774
"ER398696","MSTA","MST","ERVL-MaLR","chrX",30217154,30217553
"ER398697","MLT1J1","MLT1","ERVL-MaLR","chrX",30254636,30254834
"ER398698","MLT1J1","MLT1","ERVL-MaLR","chrX",30254873,30254994
"ER398699","MER11B","HERVK11","ERVK","chrX",30255406,30256401
"ER398700","MLT1H2","MLT1","ERVL-MaLR","chrX",30262145,30262318
"ER398701","MLT1H2","MLT1","ERVL-MaLR","chrX",30262386,30262487
"ER398702","MLT1I","MLT1","ERVL-MaLR","chrX",30264844,30265051
"ER398703","MLT1I","MLT1","ERVL-MaLR","chrX",30265129,30265273
"ER398704","MLT2C2","ERVL","ERVL","chrX",30265704,30266060
"ER398705","MLT1G","MLT1","ERVL-MaLR","chrX",30268680,30268794
"ER398706","MLT1H2","MLT1","ERVL-MaLR","chrX",30268917,30269015
"ER398707","MLT1I","MLT1","ERVL-MaLR","chrX",30270229,30270606
"ER398708","MLT2F","ERVL","ERVL","chrX",30272702,30273158
"ER398709","THE1B","THE1","ERVL-MaLR","chrX",30273181,30273499
"ER398710","THE1B","THE1","ERVL-MaLR","chrX",30273754,30273790
"ER398711","MLT2F","ERVL","ERVL","chrX",30273807,30273952
"ER398712","MLT1J1","MLT1","ERVL-MaLR","chrX",30284310,30284580
"ER398713","MLT1J1","MLT1","ERVL-MaLR","chrX",30284752,30284926
"ER398714","MLT1G","MLT1","ERVL-MaLR","chrX",30286512,30287004
"ER398715","THE1B","THE1","ERVL-MaLR","chrX",30293816,30294191
"ER398716","THE1B","THE1","ERVL-MaLR","chrX",30294192,30295773
"ER398717","THE1B","THE1","ERVL-MaLR","chrX",30295774,30296146
"ER398718","LTR41C","LTR41C","ERVL","chrX",30296218,30296441
"ER398719","LTR41C","LTR41C","ERVL","chrX",30296623,30296824
"ER398720","THE1C","THE1","ERVL-MaLR","chrX",30299020,30299389
"ER398721","MER68B","HERVL68","ERVL","chrX",30299913,30300470
"ER398722","MER68","HERVL68","ERVL","chrX",30300472,30300759
"ER398723","MER68","HERVL68","ERVL","chrX",30300782,30301022
"ER398724","MER68","HERVL68","ERVL","chrX",30301252,30301284
"ER398725","MER68","HERVL68","ERVL","chrX",30301362,30303517
"ER398726","LTR78","LTR78","ERV1","chrX",30303700,30303815
"ER398727","MLT1D","MLT1","ERVL-MaLR","chrX",30311117,30311557
"ER398728","LTR16E1","HERV16","ERVL","chrX",30316077,30316343
"ER398729","LTR16E1","HERV16","ERVL","chrX",30316389,30316479
"ER398730","MLT1I","MLT1","ERVL-MaLR","chrX",30321002,30321288
"ER398731","MLT1J","MLT1","ERVL-MaLR","chrX",30327744,30328209
"ER398732","MER90a","MER90","ERV1","chrX",30332081,30332279
"ER398733","LTR65","LTR65","ERV1","chrX",30332454,30332578
"ER398734","LTR16E1","HERV16","ERVL","chrX",30334647,30335135
"ER398735","LTR16D","HERV16","ERVL","chrX",30340749,30340914
"ER398736","MLT1J2","MLT1","ERVL-MaLR","chrX",30359352,30359446
"ER398737","MLT1J2","MLT1","ERVL-MaLR","chrX",30365996,30366387
"ER398738","LTR16A1","HERV16","ERVL","chrX",30372731,30372787
"ER398739","LTR16A1","HERV16","ERVL","chrX",30372904,30373304
"ER398740","MLT1J2","MLT1","ERVL-MaLR","chrX",30376638,30377034
"ER398741","THE1C","THE1","ERVL-MaLR","chrX",30378623,30378991
"ER398742","THE1C","THE1","ERVL-MaLR","chrX",30379002,30380587
"ER398743","THE1C","THE1","ERVL-MaLR","chrX",30380588,30380965
"ER398744","MLT1C","MLT1","ERVL-MaLR","chrX",30382494,30382580
"ER398745","MLT1C","MLT1","ERVL-MaLR","chrX",30382856,30383218
"ER398746","MLT1B","MLT1","ERVL-MaLR","chrX",30383694,30383844
"ER398747","MLT1C","MLT1","ERVL-MaLR","chrX",30385743,30386207
"ER398748","MLT1F2","MLT1","ERVL-MaLR","chrX",30387833,30388381
"ER435400","LTR25","LTR25","ERV1","chrY",20402435,20402527
"ER435401","LTR25","LTR25","ERV1","chrY",20403221,20407910
"ER435402","LTR25","LTR25","ERV1","chrY",20408052,20408924
"ER435403","LTR25","LTR25","ERV1","chrY",20408927,20412216
"ER435404","LTR25","LTR25","ERV1","chrY",20412217,20413068
"ER435405","MER89","MER89","ERV1","chrY",20423490,20423750
"ER435406","MLT1A0","MLT1","ERVL-MaLR","chrY",20423751,20424106
"ER435407","MER89","MER89","ERV1","chrY",20424107,20424484
"ER435408","MLT2C1","ERVL","ERVL","chrY",20424688,20424819
"ER435409","MER89","MER89","ERV1","chrY",20426766,20426884
"ER435410","LTR25","LTR25","ERV1","chrY",20427114,20427166
"ER435411","LTR25","LTR25","ERV1","chrY",20427167,20427775
"ER435412","MER52D","MER52","ERV1","chrY",20433535,20435093
"ER435413","MER52D","MER52","ERV1","chrY",20435366,20435861
"ER435414","LTR77","LTR77","ERV1","chrY",20444044,20444655
"ER435415","HUERS-P2","HUERSP2","ERV1","chrY",20447642,20447883
"ER435416","HUERS-P2","HUERSP2","ERV1","chrY",20447959,20449198
"ER435417","MER9a1","HERVK9","ERVK","chrY",20449199,20449711
"ER435418","HUERS-P2","HUERSP2","ERV1","chrY",20449712,20450043
"ER435419","HUERS-P2","HUERSP2","ERV1","chrY",20450286,20451291
"ER435420","LTR1A1","LTR1A1","ERV1","chrY",20451292,20451745
"ER435421","THE1A","THE1","ERVL-MaLR","chrY",20451749,20452104
"ER435422","THE1A","THE1","ERVL-MaLR","chrY",20452105,20452579
"ER435423","THE1A","THE1","ERVL-MaLR","chrY",20452573,20453453
"ER435424","THE1A","THE1","ERVL-MaLR","chrY",20453454,20453805
"ER435425","LTR1A1","LTR1A1","ERV1","chrY",20453808,20454195
"ER435426","LTR19C","LTR19","ERV1","chrY",20465357,20465954
"ER435427","HUERS-P3","HUERSP3","ERV1","chrY",20465957,20466771
"ER435428","HUERS-P3","HUERSP3","ERV1","chrY",20466762,20467574
"ER435429","LTR12","ERV9","ERV1","chrY",20467575,20468257
"ER435430","HUERS-P3","HUERSP3","ERV1","chrY",20468258,20468647
"ER435431","HUERS-P3","HUERSP3","ERV1","chrY",20468653,20469561
"ER435432","HUERS-P3","HUERSP3","ERV1","chrY",20469818,20469876
"ER435433","LTR19C","LTR19","ERV1","chrY",20470056,20470586
"ER435434","MER67C","MER67","ERV1","chrY",20470723,20470981
"ER435435","LTR36","LTR36","ERV1","chrY",20476624,20476812
"ER435436","HERV35I","HERV35","ERV1","chrY",20483446,20483660
"ER435437","HERV35I","HERV35","ERV1","chrY",20483762,20485706
"ER435438","LTR36","LTR36","ERV1","chrY",20486738,20487309
"ER435439","LTR55","LTR55","ERVL?","chrY",20495107,20495227
"ER435440","LTR55","LTR55","ERVL?","chrY",20509199,20509318
"ER435441","LTR55","LTR55","ERVL?","chrY",20517023,20517177
"ER435442","LTR55","LTR55","ERVL?","chrY",20517327,20517536
"ER435443","LTR55","LTR55","ERVL?","chrY",20517578,20517874
"ER435444","MER61","MER61","ERV1","chrY",20525549,20525897
"ER435445","MER61A","MER61","ERV1","chrY",20525899,20526241
"ER435446","MER52A","MER52","ERV1","chrY",20526842,20526916
"ER435447","LTR38","HERV38","ERV1","chrY",20527484,20527590
"ER435448","LTR45C","HERV45","ERV1","chrY",20535802,20536165
"ER435449","LTR25","LTR25","ERV1","chrY",20538209,20538464
"ER435450","LTR25","LTR25","ERV1","chrY",20538481,20539032
"ER435451","HUERS-P3","HUERSP3","ERV1","chrY",20539035,20539306
"ER435452","HUERS-P3","HUERSP3","ERV1","chrY",20539338,20541426
"ER435453","HUERS-P3","HUERSP3","ERV1","chrY",20541740,20544755
"ER435454","HUERS-P3","HUERSP3","ERV1","chrY",20544843,20545034
"ER435455","HUERS-P3","HUERSP3","ERV1","chrY",20545035,20545731
"ER435456","HUERS-P3","HUERSP3","ERV1","chrY",20545739,20546169
"ER435457","LTR25","LTR25","ERV1","chrY",20546206,20546541
"ER435458","LTR25","LTR25","ERV1","chrY",20547282,20547946
"ER435459","HUERS-P3","HUERSP3","ERV1","chrY",20547949,20550872
"ER435460","HUERS-P3","HUERSP3","ERV1","chrY",20553455,20558492
"ER435461","HUERS-P3","HUERSP3","ERV1","chrY",20558804,20558899
"ER435462","HUERS-P3","HUERSP3","ERV1","chrY",20559062,20559128
"ER435463","HUERS-P3","HUERSP3","ERV1","chrY",20559131,20559707
"ER435464","HUERS-P3","HUERSP3","ERV1","chrY",20559712,20559807
"ER435465","LTR25","LTR25","ERV1","chrY",20559808,20560452
"ER435466","LTR25","LTR25","ERV1","chrY",20560759,20560862
"ER435467","MSTB","MST","ERVL-MaLR","chrY",20560873,20561012
"ER435468","MSTB","MST","ERVL-MaLR","chrY",20561015,20561215
"ER439885","THE1A","THE1","ERVL-MaLR","chr10",12732404,12732765
"ER439886","MLT1O","MLT1O","ERVL-MaLR","chr10",12736776,12736815
"ER439887","LTR16","LTR16","ERVL","chr10",12741650,12742044
"ER439888","MLT2B4","ERVL","ERVL","chr10",12746935,12747022
"ER439889","MLT2B4","ERVL","ERVL","chr10",12747623,12748061
"ER439890","MLT1B","MLT1","ERVL-MaLR","chr10",12754566,12754963
"ER439891","MLT1A","MLT1","ERVL-MaLR","chr10",12757610,12757852
"ER439892","MLT1A","MLT1","ERVL-MaLR","chr10",12758149,12758276
"ER439893","MER31B","MER31","ERV1","chr10",12765250,12765470
"ER439894","MER31B","MER31","ERV1","chr10",12765477,12765613
"ER439895","LTR9A1","LTR9A1","ERV1","chr10",12765614,12765958
"ER439896","LTR9A1","LTR9A1","ERV1","chr10",12766262,12766697
"ER439897","MER31B","MER31","ERV1","chr10",12766698,12766751
"ER439898","MER31B","MER31","ERV1","chr10",12766753,12766940
"ER439899","MER4A1","MER4","ERV1","chr10",12767131,12767167
"ER439900","MER4A1","MER4","ERV1","chr10",12767472,12767885
"ER439901","MER4A1","MER4","ERV1","chr10",12768173,12768367
"ER439902","MLT1A","MLT1","ERVL-MaLR","chr10",12793477,12793698
"ER439903","MLT1L","MLT1","ERVL-MaLR","chr10",12793692,12793738
"ER439904","MLT1A0","MLT1","ERVL-MaLR","chr10",12814423,12814786
"ER439905","THE1B","THE1","ERVL-MaLR","chr10",12816547,12816588
"ER439906","THE1B","THE1","ERVL-MaLR","chr10",12816897,12817224
"ER439907","MLT2D","ERVL","ERVL","chr10",12821011,12821346
"ER439908","MLT1C","MLT1","ERVL-MaLR","chr10",12841316,12841676
"ER439909","MLT1F2","MLT1","ERVL-MaLR","chr10",12841872,12842455
"ER439910","MLT1K","MLT1","ERVL-MaLR","chr10",12851775,12851939
"ER439911","MLT1K","MLT1","ERVL-MaLR","chr10",12852068,12852115
"ER439912","MSTA","MST","ERVL-MaLR","chr10",12869071,12869474
"ER439913","MLT1J","MLT1","ERVL-MaLR","chr10",12869703,12870055
"ER439914","LTR78B","LTR78","ERV1","chr10",12874783,12874817
"ER439915","LTR78B","LTR78","ERV1","chr10",12874850,12874906
"ER439916","MLT2B1","ERVL","ERVL","chr10",12875690,12875755
"ER439917","MLT2B1","ERVL","ERVL","chr10",12876092,12876553
"ER439918","MER51B","MER51","ERV1","chr10",12877311,12877468
"ER439919","MER51B","MER51","ERV1","chr10",12877471,12877738
"ER439920","MLT1K","MLT1","ERVL-MaLR","chr10",12879587,12879657
"ER439921","THE1A","THE1","ERVL-MaLR","chr10",12880793,12881147
"ER439922","MLT1A","MLT1","ERVL-MaLR","chr10",12882218,12882599
"ER439923","MLT1A","MLT1","ERVL-MaLR","chr10",12889286,12889436
"ER439924","MLT1A","MLT1","ERVL-MaLR","chr10",12889739,12889916
"ER439925","MLT1F2","MLT1","ERVL-MaLR","chr10",12890257,12890821
"ER439926","ERVL-E","ERVL","ERVL","chr10",12893390,12893909
"ER439927","ERVL-E","ERVL","ERVL","chr10",12894475,12895255
"ER439928","ERVL-E","ERVL","ERVL","chr10",12895435,12895593
"ER439929","THE1B","THE1","ERVL-MaLR","chr10",12899878,12900229
"ER439930","LTR16A","HERV16","ERVL","chr10",12900859,12901263
"ER439931","LTR16A","HERV16","ERVL","chr10",12901573,12901613
"ER439932","THE1B","THE1","ERVL-MaLR","chr10",12920050,12920410
"ER439933","LTR67B","HERVL67","ERVL","chr10",12931362,12931553
"ER439934","LTR67B","HERVL67","ERVL","chr10",12931569,12931762
"ER439935","MER41A","MER41","ERV1","chr10",12940965,12941493
"ER439936","MER57D","MER57","ERV1","chr10",12941662,12941725
"ER439937","MER34C","MER34C_","ERV1","chr10",12941758,12942089
"ER439938","MER34B","MER34","ERV1","chr10",12942112,12942324
"ER439939","LTR9D","LTR9D","ERV1","chr10",12942325,12942958
"ER439940","MER34B","MER34","ERV1","chr10",12942959,12943148
"ER439941","MER4D0","MER4","ERV1","chr10",12943248,12943359
"ER439942","LTR9D","LTR9D","ERV1","chr10",12943360,12943944
"ER439943","MER4D0","MER4","ERV1","chr10",12943945,12944695
"ER439944","MER34B","MER34","ERV1","chr10",12944767,12944858
"ER439945","MER34C","MER34C_","ERV1","chr10",12944864,12944973
"ER439946","MER34C","MER34C_","ERV1","chr10",12944974,12945040
"ER439947","MER92","MER92","ERV1","chr10",12945051,12945813
"ER439948","MER57A","MER57","ERV1","chr10",12945910,12946335
"ER439949","MER57D","MER57","ERV1","chr10",12946341,12946689
"ER439950","THE1B","THE1","ERVL-MaLR","chr10",12948017,12948357
"ER439951","MLT1J","MLT1","ERVL-MaLR","chr10",12949160,12949604
"ER439952","THE1B","THE1","ERVL-MaLR","chr10",12953030,12953381
"ER439953","MSTB1","MST","ERVL-MaLR","chr10",12954399,12954806
"ER439954","MLT1L","MLT1","ERVL-MaLR","chr10",12956428,12956641
"ER439955","MER31B","MER31","ERV1","chr10",12956649,12956722
"ER439956","MER67B","MER67","ERV1","chr10",12956777,12957405
"ER439957","MSTA","MST","ERVL-MaLR","chr10",12957479,12957833
"ER439958","MSTA","MST","ERVL-MaLR","chr10",12958127,12958198
"ER439959","MLT1K","MLT1","ERVL-MaLR","chr10",12958772,12958945
"ER439960","MLT1L","MLT1","ERVL-MaLR","chr10",12963922,12964091
"ER439961","MLT1L","MLT1","ERVL-MaLR","chr10",12964397,12964710
"ER439962","MER34A","MER34","ERV1","chr10",12964850,12965382
"ER439963","LTR79","LTR79","ERVL","chr10",12966467,12966741
"ER439964","MER4CL34","MER4CL34","ERV1","chr10",12978874,12979395
"ER439965","MER4CL34","MER4CL34","ERV1","chr10",12979672,12979793
"ER439966","MLT1B","MLT1","ERVL-MaLR","chr10",13002711,13003098
"ER439967","ERVL-E","ERVL","ERVL","chr10",13003971,13006665
"ER439968","ERVL-E","ERVL","ERVL","chr10",13006674,13007391
"ER439969","ERVL-E","ERVL","ERVL","chr10",13007485,13007597
"ER439970","MLT1H2","MLT1","ERVL-MaLR","chr10",13023201,13023666
"ER439971","MLT1H2","MLT1","ERVL-MaLR","chr10",13023671,13025011
"ER439972","MLT1H2","MLT1","ERVL-MaLR","chr10",13025013,13025487
"ER439973","THE1B","THE1","ERVL-MaLR","chr10",13028077,13028443
"ER439974","MER4C","MER4","ERV1","chr10",13047787,13048202
"ER439975","MER4C","MER4","ERV1","chr10",13048492,13048521
"ER439976","LTR24B","LTR24","ERV1","chr10",13054562,13054657
"ER439977","MLT1H","MLT1","ERVL-MaLR","chr10",13054967,13055333
"ER439978","MLT1H","MLT1","ERVL-MaLR","chr10",13055615,13055687
"ER439979","LTR91","LTR91","ERVL","chr10",13055913,13056052
"ER439980","MLT1J1","MLT1","ERVL-MaLR","chr10",13056088,13056447
"ER439981","MLT1J1","MLT1","ERVL-MaLR","chr10",13059173,13059412
"ER439982","MER4E1","MER4","ERV1","chr10",13061435,13062222
"ER439983","LTR8","HUERSP1","ERV1","chr10",13062520,13063293
"ER439984","MER4A1","MER4","ERV1","chr10",13064394,13064587
"ER439985","MER4A1","MER4","ERV1","chr10",13064806,13065083
"ER439986","LTR28","LTR28","ERV1","chr10",13066601,13066650
"ER439987","MER61C","MER61","ERV1","chr10",13066618,13067021
"ER439988","MER61","MER61","ERV1","chr10",13067022,13068973
"ER439989","MER61","MER61","ERV1","chr10",13069264,13072403
"ER439990","MER61C","MER61","ERV1","chr10",13072404,13072809
"ER439991","MER41C","MER41","ERV1","chr10",13076284,13076458
"ER439992","LTR10E","HERVI","ERV1","chr10",13076461,13076938
"ER439993","LTR10E","HERVI","ERV1","chr10",13079022,13079201
"ER439994","HERVIP10FH","HERVIP10","ERV1","chr10",13079205,13079874
"ER439995","HERVIP10FH","HERVIP10","ERV1","chr10",13080303,13080597
"ER439996","HERVIP10FH","HERVIP10","ERV1","chr10",13081122,13081163
"ER439997","Harlequin","Harlequin/HERVW","ERV1","chr10",13081180,13081674
"ER467834","MLT1H","MLT1","ERVL-MaLR","chr11",8409327,8409523
"ER467835","MLT1I","MLT1","ERVL-MaLR","chr11",8415291,8415662
"ER467836","LTR1","HUERSP2","ERV1","chr11",8425794,8426527
"ER467837","MLT1J","MLT1","ERVL-MaLR","chr11",8434502,8434942
"ER467838","THE1B","THE1","ERVL-MaLR","chr11",8465788,8466153
"ER467839","THE1B","THE1","ERVL-MaLR","chr11",8466154,8467665
"ER467840","THE1B","THE1","ERVL-MaLR","chr11",8467957,8468015
"ER467841","THE1B","THE1","ERVL-MaLR","chr11",8468016,8468378
"ER467842","MLT1L","MLT1","ERVL-MaLR","chr11",8476080,8476230
"ER467843","MSTD","MST","ERVL-MaLR","chr11",8489368,8489750
"ER467844","MLT1E2","MLT1","ERVL-MaLR","chr11",8506356,8506755
"ER467845","LTR23","HERV23","ERV1","chr11",8528092,8528564
"ER467846","MLT1D","MLT1","ERVL-MaLR","chr11",8529487,8529958
"ER467847","MLT1G","MLT1","ERVL-MaLR","chr11",8531338,8531853
"ER467848","THE1B","THE1","ERVL-MaLR","chr11",8550445,8550938
"ER467849","THE1B","THE1","ERVL-MaLR","chr11",8550950,8551095
"ER467850","THE1D","THE1","ERVL-MaLR","chr11",8582331,8582700
"ER467851","MLT1A0","MLT1","ERVL-MaLR","chr11",8587894,8588251
"ER467852","MLT1D","MLT1","ERVL-MaLR","chr11",8595217,8595302
"ER467853","MLT1O","MLT1O","ERVL-MaLR","chr11",8595866,8596147
"ER467854","MLT1I","MLT1","ERVL-MaLR","chr11",8604958,8605236
"ER467855","MLT1I","MLT1","ERVL-MaLR","chr11",8606525,8606993
"ER467856","MLT1I","MLT1","ERVL-MaLR","chr11",8607035,8607406
"ER467857","MLT1N2","MLT1","ERVL-MaLR","chr11",8610682,8610972
"ER467858","MLT2A1","ERVL","ERVL","chr11",8621901,8622326
"ER467859","MLT2A1","ERVL","ERVL","chr11",8622367,8622425
"ER467860","LTR89","LTR89","ERVL?","chr11",8629070,8629539
"ER467861","LTR89","LTR89","ERVL?","chr11",8629704,8629857
"ER467862","LTR8A","HUERSP1","ERV1","chr11",8635959,8636092
"ER467863","LTR8A","HUERSP1","ERV1","chr11",8636069,8636382
"ER467864","MSTA","MST","ERVL-MaLR","chr11",8641650,8642062
"ER467865","MLT1H","MLT1","ERVL-MaLR","chr11",8653143,8653723
"ER467866","MLT1G1","MLT1","ERVL-MaLR","chr11",8668346,8668443
